,carat,cut,color,clarity,depth,table,price,x,y,z
41090,0.38,Very Good,F,VS2,61.9,54.8,906,4.63,4.69,2.89
41091,0.41,Ideal,D,SI1,62.6,57.0,1015,4.78,4.74,2.98
41092,0.54,Good,H,SI1,59.4,65.0,1131,5.31,5.22,3.13
41093,1.19,Premium,H,VS2,61.0,59.0,6363,6.91,6.8,4.18
41094,0.31,Ideal,I,SI2,61.0,56.0,379,4.39,4.43,2.69
41095,0.71,Very Good,D,VS2,61.9,59.0,3366,5.68,5.72,3.53
41096,0.9,Ideal,I,VVS2,61.9,55.0,4011,6.21,6.23,3.85
41097,0.72,Very Good,E,VVS1,60.8,58.0,4339,5.79,5.83,3.53
41098,0.7,Premium,F,VS2,61.6,60.0,2762,5.65,5.59,3.46
41099,1.7,Premium,G,SI2,58.9,62.0,10091,7.79,7.72,4.57
41100,0.76,Ideal,G,VS2,61.3,56.0,2782,5.9,5.94,3.63
41101,2.12,Very Good,H,SI2,62.3,59.0,16151,8.15,8.19,5.09
41102,0.31,Ideal,D,VS1,61.1,56.0,713,4.33,4.37,2.66
41103,0.7,Premium,H,SI2,60.2,61.0,2184,5.76,5.66,3.44
41104,0.46,Ideal,G,SI1,61.5,55.0,979,4.98,5.01,3.07
41105,1.12,Premium,F,VS1,61.8,59.0,7903,6.75,6.65,4.14
41106,0.91,Fair,F,VS2,58.0,56.0,4474,6.34,6.41,3.7
41107,1.04,Ideal,G,VVS2,61.7,56.0,9465,6.5,6.54,4.02
41108,0.56,Premium,E,VS1,60.1,61.0,1882,5.38,5.31,3.21
41109,0.36,Premium,H,VS1,61.6,59.0,810,4.57,4.52,2.8
41110,0.92,Very Good,G,SI2,59.4,62.0,3618,6.34,6.36,3.77
41111,0.55,Premium,F,SI1,62.9,58.0,1354,5.26,5.23,3.3
41112,0.54,Very Good,I,SI2,62.9,57.0,1105,5.18,5.21,3.27
41113,1.3,Very Good,J,VS2,63.3,57.0,4106,6.98,6.96,4.41
41114,0.41,Ideal,I,VS1,61.9,55.0,878,4.82,4.78,2.97
41115,0.51,Premium,H,VS2,60.9,60.0,1202,5.19,5.16,3.15
41116,0.31,Ideal,F,VS2,61.3,57.0,802,4.34,4.3,2.65
41117,0.7,Very Good,D,VS2,60.6,60.0,3668,5.71,5.75,3.47
41118,1.52,Ideal,D,SI1,61.2,57.0,13329,7.47,7.4,4.55
41119,0.34,Ideal,G,VS2,62.0,54.0,765,4.5,4.47,2.78
41120,0.5,Ideal,D,SI2,61.6,57.0,1239,5.1,5.13,3.15
41121,0.91,Premium,J,SI1,62.8,59.0,2905,6.19,6.14,3.87
41122,1.02,Ideal,G,VVS1,61.5,57.0,8168,6.44,6.47,3.97
41123,1.06,Premium,F,SI1,61.9,59.0,4155,6.57,6.52,4.05
41124,1.06,Premium,G,VS2,62.5,58.0,5543,6.52,6.47,4.06
41125,0.7,Ideal,H,SI1,61.0,56.0,2487,5.74,5.76,3.51
41126,2.05,Ideal,J,VVS2,62.7,56.0,17214,8.18,8.11,5.11
41127,0.36,Ideal,I,SI1,61.3,55.0,505,4.6,4.64,2.83
41128,1.41,Premium,J,VS2,62.7,56.0,6754,7.2,7.16,4.5
41129,0.56,Very Good,G,SI1,61.8,55.0,1361,5.28,5.33,3.28
41130,0.71,Premium,H,SI1,62.3,61.0,2049,5.65,5.61,3.51
41131,0.28,Very Good,H,VVS1,58.5,61.0,480,4.27,4.31,2.51
41132,0.33,Ideal,H,VVS1,60.2,60.0,698,4.49,4.52,2.71
41133,0.32,Ideal,J,VS1,61.3,57.0,421,4.41,4.43,2.71
41134,1.3,Premium,J,SI1,61.5,58.0,5176,7.02,6.97,4.3
41135,0.31,Very Good,H,VS2,63.2,57.0,628,4.35,4.32,2.74
41136,0.32,Premium,G,VS2,61.5,59.0,561,4.4,4.42,2.71
41137,1.04,Very Good,F,VS2,59.0,57.0,6405,6.64,6.69,3.93
41138,0.82,Ideal,F,SI2,61.7,53.0,2841,6.0,6.12,3.74
41139,0.4,Good,G,VS2,59.6,63.0,816,4.77,4.81,2.85
41140,0.7,Ideal,D,VS1,62.3,55.0,3840,5.64,5.68,3.53
41141,0.56,Ideal,D,SI1,62.3,56.0,1814,5.33,5.26,3.3
41142,0.7,Fair,F,SI2,66.4,56.0,1564,5.51,5.42,3.63
41143,0.86,Fair,E,SI2,55.1,69.0,2757,6.45,6.33,3.52
41144,0.77,Ideal,D,SI2,62.1,56.0,2896,5.83,5.89,3.64
41145,0.41,Ideal,E,SI2,63.0,57.0,818,4.73,4.7,2.97
41146,0.4,Good,H,VVS2,63.2,55.0,877,4.7,4.73,2.98
41147,1.0,Premium,E,VS1,61.4,58.0,7420,6.44,6.42,3.95
41148,1.01,Premium,G,VS1,61.7,59.0,5898,6.38,6.33,3.92
41149,0.52,Ideal,E,VS1,60.0,56.0,1883,5.25,5.29,3.16
41150,0.41,Ideal,F,VS1,62.1,56.0,1076,4.76,4.74,2.95
41151,1.62,Ideal,F,VS2,61.2,57.0,18281,7.52,7.58,4.62
41152,0.3,Premium,G,VS1,60.0,60.0,605,4.3,4.33,2.59
41153,0.5,Ideal,G,SI1,62.1,56.0,1286,5.09,5.05,3.15
41154,0.51,Premium,G,VS2,62.3,59.0,1546,5.1,5.07,3.17
41155,0.33,Premium,E,VVS2,61.3,59.0,741,4.44,4.47,2.73
41156,1.29,Ideal,H,SI1,63.2,57.0,6760,6.89,6.96,4.38
41157,0.79,Good,G,SI1,63.6,57.0,2726,5.86,5.84,3.72
41158,0.7,Ideal,E,VS2,62.5,55.0,2693,5.73,5.7,3.57
41159,0.7,Very Good,I,SI1,61.1,56.0,2021,5.74,5.75,3.51
41160,0.41,Premium,E,VS1,60.7,59.0,964,4.77,4.79,2.9
41161,1.05,Premium,I,I1,61.8,56.0,2339,6.53,6.48,4.02
41162,0.34,Very Good,G,VS1,60.4,61.0,686,4.48,4.53,2.72
41163,0.48,Very Good,D,VVS2,59.5,57.0,2329,5.16,5.12,3.06
41164,0.4,Ideal,G,VVS1,62.4,54.0,1043,4.73,4.76,2.96
41165,1.5,Very Good,F,VS2,62.6,59.0,12870,7.22,7.31,4.55
41166,0.31,Ideal,F,VVS2,61.7,55.0,700,4.33,4.36,2.68
41167,0.73,Ideal,H,SI2,62.3,56.0,2278,5.78,5.72,3.58
41168,2.0,Premium,I,VS2,58.5,61.0,14763,8.28,8.19,4.82
41169,1.01,Fair,F,VS2,64.8,56.0,4791,6.3,6.25,4.07
41170,0.71,Very Good,E,VS2,58.5,57.0,2630,5.87,5.9,3.44
41171,0.5,Very Good,E,VS1,62.7,56.0,1675,5.09,5.12,3.2
41172,0.31,Very Good,H,VVS2,61.4,58.0,625,4.32,4.37,2.67
41173,1.03,Premium,F,SI2,60.7,60.0,4586,6.52,6.47,3.94
41174,0.4,Ideal,G,SI2,62.1,57.0,648,4.72,4.75,2.94
41175,0.32,Ideal,F,VVS2,61.4,57.0,728,4.41,4.45,2.72
41176,0.32,Ideal,F,VS1,61.9,55.0,876,4.41,4.4,2.73
41177,0.97,Premium,F,SI1,59.9,59.0,4810,6.36,6.39,3.82
41178,0.42,Ideal,I,VS2,61.4,56.0,1081,4.83,4.85,2.97
41179,0.77,Very Good,G,VS1,62.8,58.0,2986,5.78,5.84,3.65
41180,0.91,Very Good,F,SI1,60.1,58.0,3879,6.3,6.35,3.8
41181,1.2,Very Good,I,VS1,62.8,54.5,6652,6.75,6.79,4.25
41182,0.54,Very Good,F,VVS2,60.2,59.0,2198,5.27,5.3,3.18
41183,0.76,Ideal,H,VS2,61.9,55.0,3016,5.85,5.88,3.64
41184,0.27,Very Good,F,VVS1,61.8,56.0,682,4.15,4.17,2.57
41185,0.3,Ideal,H,VVS2,62.7,53.0,590,4.29,4.32,2.7
41186,1.26,Ideal,D,VS2,62.5,57.0,8256,6.9,6.85,4.3
41187,0.34,Premium,H,VS2,61.9,56.0,689,4.49,4.46,2.77
41188,0.53,Very Good,E,SI1,63.6,57.0,1432,5.12,5.16,3.27
41189,0.4,Ideal,G,VVS2,61.6,56.0,931,4.76,4.79,2.94
41190,0.53,Premium,G,SI2,60.8,58.0,1173,5.21,5.19,3.16
41191,0.38,Ideal,E,VS2,61.7,54.0,1038,4.66,4.68,2.88
41192,1.24,Ideal,H,SI2,62.0,56.0,5797,6.87,6.9,4.27
41193,0.72,Very Good,F,VS1,63.4,57.0,3264,5.68,5.7,3.61
41194,1.23,Premium,I,SI2,62.5,60.0,5269,6.82,6.75,4.24
41195,1.58,Premium,J,VVS2,61.0,58.0,7592,7.56,7.49,4.59
41196,2.01,Good,J,SI1,63.6,59.0,12257,7.96,8.01,5.08
41197,0.9,Very Good,H,SI1,63.0,55.0,3388,6.12,6.16,3.87
41198,1.0,Very Good,E,SI2,63.5,54.0,4480,6.41,6.35,4.05
41199,0.53,Ideal,G,VS2,62.5,56.0,1607,5.2,5.17,3.24
41200,0.57,Premium,E,SI1,61.4,58.0,1728,5.34,5.28,3.26
41201,0.91,Good,G,SI2,63.6,56.0,3610,6.14,6.09,3.89
41202,1.01,Premium,J,VS2,62.4,60.0,3296,6.45,6.35,3.99
41203,1.0,Premium,D,SI2,61.6,58.0,4626,6.45,6.37,3.95
41204,0.39,Ideal,G,VS2,62.5,54.0,857,4.67,4.7,2.93
41205,0.4,Good,E,SI1,63.9,55.0,687,4.67,4.72,3.0
41206,0.43,Premium,D,VS2,60.7,58.0,1129,4.88,4.84,2.95
41207,1.56,Good,I,SI1,64.0,57.0,6246,7.32,7.28,4.67
41208,0.7,Premium,F,SI2,61.9,62.0,2107,5.69,5.66,3.51
41209,1.06,Premium,H,VS2,62.6,58.0,5783,6.49,6.54,4.08
41210,0.44,Very Good,E,VVS2,59.6,59.0,1337,4.98,4.99,2.97
41211,0.34,Ideal,D,VS1,61.4,56.0,749,4.5,4.53,2.77
41212,0.41,Very Good,H,SI1,62.9,55.0,683,4.75,4.82,3.01
41213,0.5,Very Good,H,SI1,63.5,56.0,1089,5.01,5.04,3.19
41214,0.7,Very Good,E,VS2,61.8,59.0,2845,5.65,5.68,3.5
41215,0.59,Ideal,E,SI2,62.2,55.0,1286,5.38,5.4,3.35
41216,1.0,Premium,H,SI1,62.3,60.0,4788,6.38,6.34,3.96
41217,0.5,Very Good,G,VVS2,60.0,56.0,2260,5.18,5.21,3.12
41218,0.3,Ideal,F,IF,62.2,53.0,886,4.34,4.38,2.71
41219,0.52,Premium,E,VS2,62.3,57.0,1815,5.17,5.1,3.2
41220,1.34,Ideal,I,SI2,61.3,55.0,5778,7.16,7.12,4.38
41221,0.54,Premium,G,VS2,62.0,58.0,1637,5.21,5.18,3.22
41222,0.52,Premium,E,VS2,60.6,58.0,1622,5.23,5.2,3.16
41223,1.04,Very Good,H,VS2,60.9,58.0,5447,6.5,6.6,3.99
41224,0.32,Ideal,I,IF,62.2,57.0,864,4.37,4.35,2.71
41225,0.7,Fair,I,VS1,60.2,66.0,2234,5.77,5.62,3.44
41226,0.31,Ideal,E,VVS1,61.8,56.0,988,4.36,4.34,2.69
41227,0.4,Ideal,E,SI1,62.7,57.0,737,4.69,4.72,2.95
41228,0.49,Premium,G,SI1,62.5,58.0,1026,5.03,4.98,3.13
41229,0.74,Very Good,E,SI2,61.8,60.0,2391,5.78,5.8,3.58
41230,0.35,Very Good,H,VVS1,60.1,62.0,745,4.52,4.57,2.73
41231,1.61,Premium,H,SI2,60.3,60.0,9167,7.66,7.57,4.59
41232,0.32,Premium,H,VS2,60.6,58.0,648,4.47,4.44,2.7
41233,0.71,Very Good,J,SI1,59.2,58.0,1932,5.86,5.9,3.48
41234,0.83,Ideal,J,VS2,61.5,57.0,2241,6.08,6.03,3.72
41235,0.31,Premium,E,VS1,61.7,58.0,734,4.3,4.36,2.67
41236,1.12,Ideal,F,VS2,61.2,56.0,8063,6.67,6.73,4.11
41237,0.46,Ideal,E,VVS1,62.6,57.0,1586,4.89,4.98,3.09
41238,0.34,Ideal,G,VVS2,62.1,55.0,995,4.48,4.44,2.77
41239,0.37,Very Good,E,SI1,61.4,60.0,593,4.6,4.62,2.83
41240,1.2,Premium,E,SI2,60.4,58.0,5779,6.95,6.89,4.18
41241,1.64,Ideal,F,SI2,61.4,57.0,10733,7.55,7.59,4.65
41242,0.3,Ideal,G,IF,61.8,55.0,863,4.32,4.36,2.68
41243,0.7,Good,I,SI2,63.4,59.0,1699,5.66,5.57,3.56
41244,0.5,Fair,E,VS2,79.0,73.0,2579,5.21,5.18,4.09
41245,0.9,Good,F,SI2,61.9,59.0,4013,6.09,6.12,3.78
41246,1.02,Premium,I,SI1,61.7,58.0,4113,6.48,6.45,3.99
41247,1.24,Premium,H,SI2,59.9,60.0,5694,7.02,7.0,4.2
41248,0.58,Ideal,F,VVS2,62.5,56.0,2401,5.34,5.29,3.32
41249,0.53,Very Good,F,IF,59.6,58.0,2395,5.28,5.32,3.16
41250,1.51,Good,I,SI1,63.9,63.0,7365,7.2,7.17,4.59
41251,0.55,Very Good,E,SI2,59.6,57.0,1145,5.34,5.39,3.2
41252,1.03,Premium,J,SI2,62.0,58.0,3378,6.47,6.52,4.03
41253,1.01,Premium,H,SI1,62.9,58.0,3224,6.38,6.34,4.0
41254,0.9,Good,F,SI1,61.3,60.0,3893,6.13,6.18,3.77
41255,1.53,Premium,H,SI1,59.5,59.0,10398,7.53,7.46,4.46
41256,0.9,Fair,E,VS2,65.2,61.0,3875,6.01,5.98,3.91
41257,0.58,Very Good,F,SI1,59.4,58.0,1442,5.45,5.5,3.25
41258,1.77,Premium,I,VS1,62.2,58.0,13085,7.76,7.68,4.8
41259,1.51,Very Good,I,VS2,62.3,60.0,8836,7.29,7.35,4.56
41260,0.52,Ideal,D,VS2,60.3,56.0,1677,5.24,5.27,3.17
41261,0.7,Good,D,VVS1,59.2,59.0,4198,5.76,5.79,3.42
41262,0.57,Very Good,F,SI1,62.6,58.0,1403,5.28,5.32,3.32
41263,1.21,Very Good,F,VS2,61.6,58.0,8505,6.79,6.88,4.21
41264,0.3,Premium,H,SI1,62.6,58.0,540,4.28,4.22,2.66
41265,2.03,Ideal,G,SI1,62.0,57.0,14637,8.1,8.05,5.01
41266,1.0,Premium,E,SI1,59.7,57.0,5322,6.56,6.48,3.89
41267,1.02,Very Good,H,SI1,63.0,58.0,4617,6.34,6.4,4.01
41268,0.71,Very Good,E,VS1,62.7,57.0,2946,5.69,5.73,3.58
41269,0.3,Premium,E,SI2,61.7,61.0,540,4.33,4.29,2.66
41270,0.39,Very Good,E,VS2,61.3,61.0,889,4.66,4.7,2.87
41271,1.37,Very Good,G,VS1,58.3,60.0,10226,7.3,7.35,4.27
41272,1.04,Very Good,G,SI2,62.7,57.0,4125,6.4,6.46,4.03
41273,0.25,Ideal,H,VS1,61.7,57.0,431,4.04,4.07,2.5
41274,0.5,Very Good,E,SI1,63.0,58.0,1316,5.04,5.08,3.19
41275,2.05,Ideal,G,SI2,61.6,56.0,18181,8.16,8.11,5.01
41276,0.31,Premium,I,VS2,60.8,58.0,558,4.37,4.34,2.65
41277,0.59,Ideal,J,VS2,60.8,57.0,1352,5.47,5.42,3.31
41278,0.5,Very Good,E,VS2,61.4,59.0,1624,5.09,5.13,3.14
41279,0.37,Premium,I,VVS1,62.4,58.0,874,4.58,4.55,2.85
41280,0.31,Very Good,I,VS1,63.2,56.0,628,4.33,4.28,2.72
41281,0.72,Ideal,I,VS2,61.8,56.0,2650,5.72,5.77,3.56
41282,0.4,Very Good,I,VVS2,63.7,58.0,782,4.64,4.68,2.97
41283,0.4,Ideal,H,SI2,62.2,56.0,596,4.71,4.75,2.94
41284,0.54,Ideal,E,VS1,62.0,56.0,2041,5.25,5.17,3.23
41285,2.53,Premium,H,SI2,62.6,60.0,14659,8.66,8.55,5.39
41286,0.34,Ideal,D,SI1,60.6,56.0,626,4.51,4.54,2.74
41287,0.5,Very Good,E,VS2,62.8,60.0,1559,5.02,5.08,3.17
41288,1.01,Good,D,SI2,64.0,59.0,4004,6.34,6.28,4.04
41289,0.98,Very Good,H,SI2,62.1,59.0,3731,6.33,6.39,3.95
41290,0.31,Ideal,I,VS2,61.4,55.0,452,4.35,4.41,2.69
41291,1.35,Ideal,D,VS2,61.3,57.0,10796,7.13,7.09,4.36
41292,2.01,Fair,I,SI2,66.9,58.0,10711,7.93,7.69,5.21
41293,1.01,Very Good,G,VS2,61.6,58.0,5919,6.4,6.45,3.96
41294,0.33,Ideal,D,VS2,61.1,56.0,822,4.5,4.54,2.76
41295,2.39,Premium,H,SI1,61.8,58.0,15917,8.57,8.52,5.28
41296,2.01,Good,D,SI2,64.6,55.0,15394,7.85,7.98,5.11
41297,0.53,Ideal,D,VS2,61.4,55.0,1857,5.21,5.25,3.21
41298,0.75,Very Good,E,SI1,63.1,56.0,2868,5.78,5.7,3.62
41299,1.01,Ideal,H,SI1,62.1,59.0,5189,6.38,6.43,3.98
41300,1.5,Very Good,I,SI2,63.2,52.0,6115,7.28,7.24,4.59
41301,0.32,Ideal,D,VS2,61.6,56.0,972,4.4,4.37,2.7
41302,1.55,Premium,H,VS1,60.8,60.0,8593,7.54,7.5,4.57
41303,0.4,Ideal,G,VS2,61.1,56.0,1240,4.74,4.78,2.91
41304,0.39,Ideal,G,VVS1,58.8,62.0,1004,4.77,4.79,2.81
41305,0.58,Very Good,G,VS2,63.2,58.0,1336,5.36,5.28,3.36
41306,0.61,Ideal,F,VS1,62.3,55.0,2366,5.46,5.49,3.41
41307,1.71,Premium,I,VS2,62.8,59.0,11958,7.58,7.52,4.74
41308,0.7,Very Good,E,VVS2,59.2,61.0,3154,5.79,5.84,3.44
41309,0.5,Good,D,SI1,63.9,56.0,1257,5.02,4.93,3.18
41310,1.02,Premium,G,VS2,62.9,58.0,5593,6.41,6.37,4.02
41311,0.3,Very Good,G,VS1,63.1,58.0,776,4.28,4.24,2.69
41312,0.3,Ideal,D,SI1,62.5,57.0,709,4.32,4.29,2.69
41313,1.07,Premium,F,SI2,61.8,58.0,4446,6.57,6.51,4.04
41314,0.36,Ideal,E,SI1,62.0,57.0,810,4.57,4.53,2.82
41315,0.72,Ideal,I,VVS2,62.2,54.0,2420,5.73,5.78,3.58
41316,0.31,Ideal,D,VS2,62.1,56.0,734,4.34,4.35,2.7
41317,0.31,Ideal,D,SI1,62.6,56.0,571,4.33,4.36,2.72
41318,0.52,Ideal,D,SI1,60.9,57.0,1600,5.17,5.21,3.16
41319,0.71,Fair,D,SI2,64.6,60.0,2198,5.62,5.59,3.62
41320,1.01,Very Good,D,SI2,61.5,56.0,4719,6.39,6.46,3.95
41321,0.3,Ideal,D,VS2,62.2,54.0,710,4.28,4.31,2.67
41322,1.04,Premium,F,SI1,59.8,59.0,5284,6.61,6.56,3.94
41323,0.78,Premium,F,SI2,60.6,57.0,2340,5.98,5.94,3.61
41324,0.73,Premium,F,SI1,61.6,62.0,2346,5.76,5.71,3.53
41325,1.42,Ideal,I,VS2,60.4,55.0,8173,7.28,7.38,4.43
41326,1.53,Premium,G,VS2,61.3,58.0,12228,7.48,7.4,4.56
41327,0.55,Ideal,D,VS1,61.3,56.0,2251,5.28,5.32,3.25
41328,1.13,Ideal,H,SI1,61.5,56.0,6075,6.69,6.71,4.12
41329,0.55,Ideal,I,VS2,58.5,62.0,1327,5.4,5.39,3.16
41330,0.32,Premium,H,VS1,62.4,58.0,561,4.35,4.4,2.73
41331,1.51,Fair,H,SI1,66.5,56.0,8010,7.03,6.99,4.66
41332,1.02,Premium,D,SI2,61.5,56.0,4718,6.51,6.47,3.99
41333,0.31,Ideal,H,VS2,61.5,56.0,507,4.38,4.4,2.7
41334,0.36,Premium,H,VVS2,60.6,58.0,932,4.6,4.58,2.78
41335,1.06,Ideal,G,SI2,62.5,55.0,4238,6.55,6.51,4.08
41336,0.9,Very Good,D,SI1,62.6,58.0,4381,6.11,6.15,3.84
41337,0.45,Good,G,VS1,58.1,61.2,1154,5.02,5.07,2.93
41338,0.31,Very Good,G,SI2,62.3,57.0,408,4.33,4.37,2.71
41339,0.7,Very Good,E,VS1,62.2,55.0,3154,5.65,5.67,3.52
41340,1.58,Premium,G,VS2,62.6,59.0,13132,7.47,7.44,4.67
41341,0.42,Ideal,G,VVS2,60.6,56.0,933,4.86,4.88,2.95
41342,0.31,Premium,I,SI1,60.1,59.0,418,4.38,4.41,2.64
41343,0.7,Ideal,D,SI1,59.7,58.0,2822,5.82,5.77,3.46
41344,0.3,Premium,E,VS2,62.1,59.0,844,4.29,4.27,2.66
41345,0.31,Ideal,F,VVS1,62.0,55.0,815,4.33,4.35,2.69
41346,0.71,Ideal,H,SI1,60.7,59.0,2328,5.75,5.81,3.51
41347,1.04,Premium,D,IF,60.6,56.0,15671,6.6,6.54,3.98
41348,0.41,Ideal,J,VVS1,62.0,57.0,775,4.73,4.79,2.95
41349,1.02,Very Good,F,VS2,59.4,58.0,6479,6.52,6.62,3.9
41350,1.2,Fair,I,I1,65.1,55.0,2376,6.65,6.59,4.31
41351,1.51,Ideal,H,SI2,61.9,56.0,8951,7.31,7.36,4.54
41352,0.71,Very Good,D,VS1,62.5,58.0,3333,5.68,5.71,3.56
41353,0.32,Ideal,E,IF,62.9,54.0,1018,4.37,4.41,2.76
41354,0.31,Ideal,I,VVS1,62.3,54.0,557,4.37,4.4,2.73
41355,0.31,Ideal,D,VVS2,61.9,55.0,997,4.39,4.36,2.71
41356,1.0,Ideal,F,SI2,61.1,54.0,3674,6.51,6.47,3.97
41357,2.01,Premium,I,SI2,62.6,56.0,13833,8.1,8.0,5.04
41358,0.41,Ideal,G,VVS2,62.2,54.0,939,4.75,4.8,2.97
41359,1.07,Premium,F,SI2,61.7,58.0,4366,6.55,6.58,4.05
41360,0.3,Very Good,I,SI1,61.6,59.0,394,4.29,4.34,2.66
41361,0.52,Ideal,D,VVS2,62.3,56.0,2362,5.12,5.15,3.2
41362,0.28,Very Good,E,VVS1,62.1,57.0,707,4.17,4.21,2.6
41363,0.37,Premium,F,VVS2,62.9,56.0,948,4.58,4.52,2.86
41364,0.45,Very Good,G,VS1,60.0,57.1,1154,4.99,5.03,3.0
41365,0.3,Premium,F,VVS1,61.8,59.0,1114,4.29,4.26,2.64
41366,1.02,Premium,D,VS1,61.3,58.0,8181,6.52,6.47,3.98
41367,0.4,Ideal,G,VVS1,62.0,56.0,1043,4.73,4.76,2.94
41368,0.3,Premium,E,SI1,61.7,56.0,675,4.29,4.27,2.64
41369,0.4,Premium,D,SI1,61.7,58.0,990,4.74,4.7,2.91
41370,0.4,Ideal,F,VS2,62.3,54.0,767,4.74,4.77,2.96
41371,1.03,Very Good,F,SI1,60.6,63.0,5241,6.47,6.5,3.93
41372,0.72,Ideal,G,VS2,61.7,57.0,2383,5.77,5.8,3.57
41373,0.4,Very Good,F,VS1,62.2,57.6,1089,4.74,4.76,2.96
41374,1.22,Ideal,F,VVS1,62.0,54.0,13539,6.88,6.9,4.27
41375,0.42,Very Good,G,SI1,62.5,56.0,737,4.8,4.83,3.01
41376,0.9,Premium,H,SI1,60.0,56.0,3629,6.33,6.27,3.78
41377,0.3,Ideal,H,VVS2,61.5,56.0,605,4.33,4.35,2.67
41378,1.09,Premium,H,SI2,61.2,62.0,4395,6.63,6.58,4.04
41379,0.32,Ideal,I,SI2,61.0,56.0,391,4.43,4.45,2.71
41380,2.02,Premium,I,VS2,59.2,58.0,13068,8.29,8.25,4.89
41381,0.38,Ideal,D,VVS2,61.5,56.0,1257,4.66,4.64,2.86
41382,2.0,Good,I,SI2,64.2,52.0,11400,7.91,7.88,5.07
41383,0.5,Good,E,SI1,63.5,61.0,1279,4.98,5.03,3.18
41384,0.51,Ideal,D,VS1,62.3,56.0,1882,5.09,5.12,3.18
41385,2.01,Ideal,I,SI1,62.9,55.0,12606,8.07,8.0,5.05
41386,0.38,Ideal,F,VS1,59.8,57.0,879,4.72,4.75,2.84
41387,0.57,Ideal,G,VS2,61.6,57.0,1608,5.32,5.36,3.29
41388,0.54,Good,E,SI2,63.8,54.0,1250,5.18,5.17,3.3
41389,0.32,Ideal,F,VS2,61.9,55.0,773,4.45,4.41,2.74
41390,0.33,Ideal,G,VS2,61.7,55.9,604,4.45,4.49,2.75
41391,0.59,Premium,H,SI1,62.9,60.0,1265,5.34,5.24,3.33
41392,0.32,Premium,H,VVS1,62.5,58.0,730,4.33,4.37,2.72
41393,0.31,Ideal,I,SI1,62.2,56.0,537,4.37,4.34,2.71
41394,0.52,Good,H,VS2,63.5,58.0,1289,5.11,5.12,3.25
41395,0.56,Premium,F,SI2,60.2,58.0,1715,5.36,5.33,3.22
41396,1.54,Ideal,J,VS1,62.0,53.0,8207,7.41,7.49,4.62
41397,0.71,Very Good,I,SI1,60.2,58.0,2063,5.76,5.83,3.49
41398,0.35,Premium,E,SI1,60.8,60.0,788,4.57,4.51,2.76
41399,0.9,Very Good,F,SI2,60.8,55.0,3552,6.25,6.28,3.81
41400,0.37,Premium,D,SI1,62.7,58.0,681,4.55,4.58,2.86
41401,0.34,Premium,G,VS2,60.3,58.0,765,4.53,4.49,2.72
41402,1.0,Ideal,D,SI1,60.5,57.0,5775,6.48,6.52,3.93
41403,1.43,Fair,E,SI2,66.0,57.0,6086,7.02,7.0,4.63
41404,0.3,Premium,E,VS2,61.7,58.0,844,4.34,4.32,2.67
41405,0.42,Premium,G,VVS1,59.8,58.0,1235,4.88,4.85,2.91
41406,1.0,Premium,F,VS2,62.5,54.0,6154,6.33,6.3,3.95
41407,0.5,Very Good,E,SI2,61.5,58.0,1077,5.03,5.09,3.11
41408,0.24,Very Good,E,VVS2,63.3,57.0,485,3.95,3.98,2.51
41409,0.9,Premium,F,VS2,62.7,54.0,4229,6.13,6.11,3.84
41410,0.61,Ideal,F,VVS2,61.5,55.0,3248,5.47,5.53,3.38
41411,0.36,Ideal,J,SI1,62.3,53.0,439,4.59,4.62,2.87
41412,1.19,Ideal,H,SI2,62.0,57.0,4914,6.77,6.81,4.21
41413,0.35,Very Good,F,SI1,61.0,55.0,590,4.6,4.63,2.81
41414,0.78,Ideal,G,SI2,61.9,55.0,2240,5.91,5.94,3.67
41415,0.33,Ideal,D,VS1,61.0,56.0,1077,4.47,4.45,2.72
41416,0.53,Ideal,H,SI1,62.4,59.0,1226,5.18,5.21,3.24
41417,0.39,Ideal,G,IF,62.1,53.7,1189,4.67,4.71,2.91
41418,0.7,Very Good,E,VVS1,61.6,61.0,4171,5.7,5.73,3.52
41419,1.1,Premium,E,SI2,60.7,58.0,4829,6.77,6.65,4.07
41420,0.61,Ideal,G,VS1,62.6,55.0,2309,5.46,5.43,3.41
41421,1.23,Ideal,G,VVS1,63.2,56.0,10113,6.78,6.83,4.3
41422,0.52,Ideal,E,VS2,61.0,55.0,1651,5.2,5.26,3.19
41423,0.32,Very Good,D,SI1,63.2,54.0,756,4.38,4.36,2.76
41424,2.01,Ideal,H,SI1,61.6,57.0,17403,8.1,8.04,4.97
41425,0.4,Ideal,G,IF,62.0,57.0,1193,4.73,4.75,2.94
41426,0.74,Ideal,E,VS2,59.5,57.0,3189,5.92,5.94,3.53
41427,0.91,Fair,E,VVS2,63.1,55.0,5430,6.13,6.0,3.83
41428,0.23,Very Good,H,VVS2,62.0,55.0,378,3.93,3.95,2.44
41429,0.73,Very Good,D,SI2,60.4,59.0,2703,5.8,5.86,3.52
41430,0.91,Premium,G,VVS2,61.8,58.0,5259,6.16,6.24,3.83
41431,0.51,Very Good,F,VS2,60.5,63.0,1781,5.17,5.11,3.11
41432,1.98,Ideal,I,SI1,61.5,55.0,14581,8.04,8.13,4.97
41433,0.33,Ideal,E,SI1,61.9,56.0,702,4.46,4.49,2.77
41434,0.4,Ideal,I,VVS2,62.0,54.0,758,4.74,4.77,2.95
