,carat,cut,color,clarity,depth,table,price,x,y,z
15724,0.33,Very Good,J,VVS2,62.1,56.0,499,4.44,4.45,2.76
15725,0.3,Ideal,E,SI2,60.9,59.0,401,4.29,4.32,2.62
15726,0.3,Premium,H,SI1,60.9,59.0,554,4.31,4.29,2.62
15727,0.39,Very Good,I,VS1,63.1,58.0,921,4.68,4.61,2.93
15728,1.35,Premium,G,VS2,62.7,56.0,9253,7.08,7.05,4.43
15729,1.01,Very Good,H,SI1,63.6,56.0,4873,6.31,6.37,4.03
15730,0.72,Premium,F,SI1,62.0,60.0,2385,5.77,5.74,3.57
15731,2.01,Good,I,SI1,64.1,62.0,13464,7.85,7.94,5.06
15732,0.39,Ideal,G,SI2,60.9,56.0,716,4.78,4.74,2.9
15733,0.42,Ideal,H,VS2,62.5,57.0,992,4.81,4.76,2.99
15734,0.7,Very Good,G,I1,63.1,56.0,1115,5.6,5.51,3.51
15735,1.53,Very Good,J,SI1,61.7,58.0,7730,7.43,7.47,4.6
15736,1.0,Fair,H,SI1,65.5,57.0,3511,6.26,6.21,4.08
15737,0.72,Premium,D,SI2,59.1,58.0,2043,5.88,5.83,3.46
15738,1.03,Ideal,F,VVS1,62.6,57.0,9598,6.49,6.38,4.03
15739,0.31,Good,G,VS1,63.1,59.0,625,4.27,4.29,2.7
15740,0.46,Ideal,F,SI2,61.5,54.0,758,4.98,5.01,3.07
15741,0.53,Premium,F,VVS2,61.4,57.0,2290,5.22,5.2,3.2
15742,1.81,Premium,H,SI2,62.0,60.0,11460,7.79,7.75,4.82
15743,0.39,Ideal,J,VS2,61.2,56.0,642,4.71,4.74,2.89
15744,0.27,Very Good,H,VVS1,61.2,57.0,504,4.15,4.18,2.55
15745,0.54,Ideal,F,VS1,60.9,57.0,1866,5.26,5.21,3.19
15746,1.74,Ideal,I,VS1,61.8,56.0,15189,7.69,7.73,4.77
15747,0.32,Ideal,I,VS2,62.5,55.0,449,4.38,4.39,2.74
15748,0.3,Ideal,G,VS1,62.9,57.0,776,4.31,4.28,2.7
15749,0.9,Very Good,I,VS2,58.7,60.0,3709,6.28,6.35,3.71
15750,0.58,Very Good,G,SI1,61.9,56.0,1379,5.35,5.39,3.32
15751,1.06,Very Good,F,SI1,62.3,56.0,4995,6.5,6.57,4.07
15752,1.02,Premium,E,SI1,62.6,58.0,5183,6.44,6.47,4.05
15753,0.56,Ideal,G,IF,62.2,54.0,2321,5.3,5.34,3.31
15754,0.48,Ideal,F,VVS1,62.0,55.0,1926,4.99,5.04,3.11
15755,0.88,Very Good,F,VVS2,62.0,59.0,5052,6.09,6.13,3.79
15756,0.54,Ideal,D,SI1,61.5,56.0,1786,5.25,5.23,3.22
15757,0.51,Ideal,G,VVS2,62.4,56.0,1916,5.1,5.13,3.19
15758,0.3,Ideal,F,SI1,62.5,56.0,475,4.28,4.3,2.68
15759,1.53,Premium,I,VS1,62.0,57.0,9877,7.39,7.35,4.57
15760,0.2,Ideal,E,VS2,62.2,57.0,367,3.76,3.73,2.33
15761,0.56,Premium,F,SI1,61.0,58.0,1646,5.36,5.33,3.26
15762,0.31,Premium,F,VS1,61.8,60.0,680,4.35,4.39,2.7
15763,1.09,Premium,E,SI2,60.1,62.0,4102,6.72,6.6,4.0
15764,0.3,Very Good,D,VS1,58.0,62.0,666,4.44,4.45,2.58
15765,0.5,Very Good,D,SI1,58.8,60.0,1436,5.17,5.23,3.06
15766,0.73,Ideal,I,VVS1,61.7,53.0,2490,5.8,5.84,3.59
15767,0.34,Ideal,E,VS2,61.5,56.0,702,4.48,4.5,2.76
15768,0.5,Very Good,D,VS1,62.1,58.0,2068,5.07,5.1,3.16
15769,1.51,Ideal,D,SI1,61.9,57.0,11942,7.42,7.35,4.57
15770,0.79,Very Good,H,SI1,63.2,59.0,2663,5.87,5.84,3.7
15771,0.92,Very Good,J,SI2,58.7,61.0,2880,6.34,6.43,3.75
15772,0.51,Premium,E,VS2,61.7,58.0,1781,5.15,5.12,3.17
15773,1.01,Very Good,F,SI2,63.4,56.0,4355,6.4,6.34,4.04
15774,0.35,Ideal,E,VS2,62.0,57.0,767,4.51,4.55,2.81
15775,0.52,Premium,G,VVS2,61.8,59.0,2012,5.16,5.13,3.18
15776,1.55,Premium,D,SI2,62.0,58.0,11103,7.44,7.39,4.6
15777,0.5,Good,D,VS1,64.3,54.0,1795,5.02,5.06,3.24
15778,0.73,Fair,F,SI2,64.7,56.0,1631,5.6,5.53,3.6
15779,1.01,Premium,G,VVS2,60.5,60.0,7665,6.58,6.51,3.96
15780,0.72,Very Good,H,SI2,62.9,57.0,1970,5.64,5.68,3.56
15781,0.7,Fair,J,SI1,63.0,57.0,1723,5.55,5.6,3.51
15782,0.83,Ideal,F,SI1,60.7,57.0,3290,6.02,6.1,3.68
15783,1.2,Ideal,I,SI1,61.8,56.0,5412,6.77,6.8,4.19
15784,0.31,Ideal,F,VS2,62.1,53.0,802,4.39,4.34,2.71
15785,0.35,Premium,H,VS1,61.7,59.0,788,4.53,4.51,2.79
15786,1.0,Very Good,G,VS2,61.1,55.0,7743,6.44,6.5,3.95
15787,0.24,Very Good,H,VVS2,61.9,57.0,449,3.97,4.01,2.47
15788,1.01,Very Good,G,VS2,61.5,56.0,5759,6.41,6.47,3.96
15789,1.2,Good,H,SI2,62.2,62.0,5082,6.69,6.75,4.18
15790,0.71,Very Good,I,SI1,60.4,63.0,1926,5.73,5.8,3.48
15791,0.56,Premium,F,VVS1,61.1,56.0,2218,5.41,5.3,3.27
15792,0.45,Good,F,VS1,58.6,62.2,1144,5.0,5.05,2.95
15793,1.02,Ideal,I,SI2,60.7,57.0,3856,6.57,6.54,3.98
15794,0.36,Ideal,G,SI1,61.1,55.0,571,4.58,4.62,2.81
15795,0.34,Ideal,D,VS2,62.9,56.0,1033,4.5,4.44,2.81
15796,0.24,Very Good,D,VS2,60.2,59.0,419,4.03,4.04,2.43
15797,0.41,Good,F,VVS2,63.6,56.0,1064,4.72,4.68,2.99
15798,0.59,Ideal,E,SI1,62.2,55.0,1561,5.39,5.42,3.36
15799,1.0,Very Good,E,VS1,61.2,57.0,7002,6.43,6.47,3.95
15800,0.63,Very Good,D,SI1,62.8,57.0,1885,5.4,5.46,3.41
15801,1.01,Good,F,VS1,61.8,57.0,6626,6.34,6.44,3.95
15802,2.4,Ideal,I,SI2,63.8,58.0,17039,8.41,8.37,5.35
15803,0.47,Premium,G,SI1,58.5,60.0,1055,5.09,5.06,2.97
15804,0.53,Ideal,H,VS1,61.3,57.0,1607,5.22,5.18,3.19
15805,0.56,Ideal,G,SI1,61.3,54.0,1417,5.34,5.37,3.28
15806,0.5,Very Good,I,VS1,63.0,55.0,1242,5.07,5.09,3.2
15807,1.02,Premium,F,SI2,61.0,58.0,4043,6.49,6.52,3.97
15808,0.55,Good,G,SI1,63.6,61.0,1213,5.22,5.16,3.3
15809,0.91,Very Good,E,VVS2,61.1,61.0,7131,6.24,6.2,3.8
15810,0.7,Ideal,F,SI1,59.9,57.0,2264,5.74,5.82,3.46
15811,0.9,Good,F,VS2,62.8,58.0,4778,6.04,6.09,3.81
15812,0.92,Ideal,D,SI2,60.3,56.0,3997,6.32,6.35,3.82
15813,0.69,Very Good,D,SI1,57.6,62.0,2227,5.83,5.9,3.38
15814,0.9,Very Good,H,SI1,63.2,59.0,3388,6.08,6.14,3.86
15815,1.57,Ideal,I,VS1,62.3,57.0,10209,7.44,7.48,4.65
15816,0.32,Very Good,G,IF,61.8,55.0,954,4.39,4.45,2.73
15817,0.32,Ideal,D,SI2,59.5,57.0,477,4.47,4.5,2.67
15818,0.5,Ideal,D,SI2,62.8,56.0,1243,5.06,5.03,3.17
15819,2.02,Very Good,F,SI1,62.8,59.0,15987,7.9,7.98,4.99
15820,0.57,Very Good,H,VVS2,60.2,56.0,1726,5.41,5.44,3.27
15821,1.09,Ideal,F,VS2,61.2,56.0,7238,6.68,6.65,4.08
15822,1.5,Very Good,G,VS2,62.5,59.0,12672,7.23,7.27,4.53
15823,0.51,Ideal,G,VVS1,61.0,57.0,2111,5.17,5.16,3.15
15824,1.01,Fair,H,SI1,65.3,57.0,4256,6.33,6.23,4.1
15825,0.54,Premium,D,VS2,60.6,58.0,1993,5.3,5.26,3.2
15826,0.5,Good,D,VVS2,62.4,64.0,3017,5.03,5.06,3.14
15827,1.51,Good,J,SI2,58.1,64.0,6104,7.53,7.57,4.39
15828,4.01,Premium,J,I1,62.5,62.0,15223,10.02,9.94,6.24
15829,1.16,Premium,F,SI2,61.2,61.0,4820,6.77,6.74,4.14
15830,1.05,Very Good,F,VVS2,61.3,59.0,8537,6.48,6.56,4.0
15831,0.41,Ideal,F,VVS1,61.9,56.0,1295,4.77,4.79,2.96
15832,1.21,Premium,F,SI2,59.0,60.0,5982,6.94,6.99,4.11
15833,0.36,Ideal,E,VS2,62.6,56.0,789,4.52,4.56,2.84
15834,1.04,Ideal,F,SI1,60.9,56.0,5795,6.61,6.56,4.01
15835,0.73,Ideal,F,VVS1,61.1,56.0,4171,5.83,5.86,3.57
15836,0.41,Ideal,E,VVS1,61.9,55.0,1431,4.79,4.78,2.96
15837,0.32,Ideal,H,VVS1,61.9,54.0,708,4.4,4.42,2.73
15838,1.01,Premium,E,SI1,62.9,58.0,5599,6.41,6.35,4.01
15839,2.0,Fair,H,SI1,61.2,50.0,13764,8.17,8.08,4.97
15840,0.24,Very Good,D,VVS1,61.5,60.0,553,3.97,4.0,2.45
15841,1.01,Fair,D,SI1,66.3,55.0,4118,6.22,6.17,4.11
15842,1.09,Very Good,I,VS2,62.0,56.0,4959,6.57,6.59,4.08
15843,0.3,Premium,E,SI1,61.9,58.0,675,4.33,4.27,2.66
15844,0.7,Good,D,VS1,60.4,63.0,3193,5.68,5.74,3.45
15845,0.97,Ideal,F,I1,60.7,56.0,2830,6.41,6.43,3.9
15846,0.7,Ideal,E,SI1,61.1,56.0,2728,5.76,5.79,3.53
15847,0.83,Premium,E,SI1,58.4,59.0,3506,6.22,6.18,3.62
15848,0.32,Ideal,F,VS2,61.9,56.0,828,4.39,4.37,2.71
15849,1.01,Very Good,I,SI2,61.4,59.0,3833,6.42,6.45,3.95
15850,0.54,Premium,H,SI1,61.0,58.0,1154,5.23,5.27,3.2
15851,0.5,Ideal,E,SI1,62.3,56.0,1410,5.06,5.12,3.17
15852,1.12,Premium,G,SI2,61.2,58.0,4158,6.69,6.67,4.09
15853,0.51,Ideal,D,VS2,62.4,55.0,1882,5.14,5.11,3.2
15854,1.58,Ideal,E,SI1,61.4,55.0,11294,7.53,7.5,4.61
15855,0.42,Ideal,D,SI1,62.0,55.0,1040,4.84,4.83,3.0
15856,1.2,Premium,I,VS2,62.1,59.0,5474,6.77,6.72,4.19
15857,1.51,Very Good,H,VS2,62.3,61.0,9821,7.27,7.3,4.54
15858,1.01,Ideal,F,VVS2,61.6,56.0,8971,6.43,6.49,3.98
15859,0.52,Ideal,G,VS2,62.0,55.0,1577,5.19,5.13,3.2
15860,0.53,Ideal,D,VS2,60.2,55.0,1610,5.26,5.3,3.18
15861,0.31,Very Good,D,VS2,61.8,57.0,734,4.36,4.41,2.71
15862,0.42,Very Good,G,SI1,61.6,61.0,687,4.79,4.82,2.96
15863,0.71,Ideal,G,SI1,62.3,56.0,2317,5.73,5.7,3.56
15864,1.01,Ideal,F,VS1,62.2,57.0,7240,6.48,6.39,4.0
15865,0.49,Premium,F,SI1,58.7,60.0,1179,5.2,5.15,3.04
15866,0.5,Premium,H,SI2,62.6,61.0,1024,5.06,5.03,3.1
15867,1.0,Good,G,VS2,62.9,56.0,5544,6.33,6.39,4.0
15868,0.57,Very Good,D,SI1,59.8,60.0,1906,5.4,5.34,3.21
15869,1.57,Very Good,H,VS2,63.4,56.0,9407,7.46,7.4,4.71
15870,0.31,Very Good,E,VS2,62.8,57.0,680,4.33,4.37,2.73
15871,0.33,Ideal,D,SI1,61.3,56.0,780,4.46,4.44,2.73
15872,0.33,Ideal,E,VVS1,62.6,58.0,852,4.36,4.4,2.74
15873,2.42,Ideal,H,SI2,62.3,57.0,16826,8.62,8.55,5.35
15874,0.9,Very Good,E,SI2,62.4,57.0,3662,6.13,6.17,3.84
15875,0.41,Premium,H,SI1,62.6,59.0,876,4.77,4.72,2.97
15876,0.33,Very Good,G,VVS1,61.4,60.0,868,4.39,4.44,2.71
15877,0.85,Fair,G,I1,62.7,60.0,1651,6.05,5.96,3.77
15878,1.51,Good,J,SI2,58.1,64.0,6215,7.57,7.53,4.39
15879,0.23,Good,F,VS2,63.8,57.0,447,3.93,3.84,2.48
15880,1.03,Ideal,G,VS2,61.8,56.0,6557,6.47,6.5,4.01
15881,1.51,Premium,H,VS1,59.6,60.0,10655,7.5,7.41,4.44
15882,0.7,Fair,G,SI1,65.0,59.0,1982,5.57,5.5,3.6
15883,0.44,Very Good,G,SI2,60.6,55.0,1016,4.94,4.96,3.0
15884,0.92,Very Good,G,SI1,63.8,57.0,3724,6.13,6.16,3.92
15885,1.0,Good,H,I1,57.6,61.0,2940,6.67,6.6,3.82
15886,0.9,Good,F,SI1,64.0,59.0,3696,5.97,5.99,3.83
15887,1.02,Very Good,G,SI2,63.1,60.0,4370,6.41,6.34,4.02
15888,1.06,Ideal,I,SI2,62.7,58.0,4591,6.48,6.5,4.07
15889,0.56,Very Good,D,SI1,62.2,63.0,1378,5.23,5.28,3.27
15890,1.16,Very Good,G,SI1,60.5,60.0,5372,6.86,6.77,4.12
15891,0.4,Very Good,I,VVS1,60.8,58.0,849,4.75,4.83,2.91
15892,0.4,Ideal,F,SI1,61.6,55.0,703,4.72,4.76,2.92
15893,0.52,Ideal,G,SI1,61.2,55.0,1675,5.2,5.23,3.19
15894,0.43,Very Good,H,VVS1,60.2,55.0,1220,4.92,4.95,2.97
15895,0.51,Premium,D,SI1,60.1,60.0,1687,5.18,5.14,3.1
15896,0.5,Very Good,F,VVS2,61.9,59.0,2041,5.07,5.11,3.15
15897,1.32,Ideal,F,SI1,61.6,56.0,7079,7.11,7.05,4.36
15898,0.77,Ideal,F,SI1,61.5,55.0,3321,5.88,5.92,3.63
15899,0.39,Ideal,H,VVS2,61.9,54.0,911,4.7,4.73,2.92
15900,0.39,Ideal,H,VVS2,61.4,56.1,853,4.7,4.73,2.89
15901,0.31,Very Good,F,VS2,62.8,56.0,625,4.28,4.32,2.7
15902,0.38,Very Good,E,SI2,62.5,61.0,590,4.59,4.63,2.88
15903,1.24,Ideal,G,VVS2,61.2,56.0,9788,6.92,6.88,4.22
15904,0.79,Ideal,F,VVS2,61.9,57.0,4180,5.93,5.96,3.68
15905,0.51,Very Good,H,VVS1,63.2,57.0,1744,5.06,5.1,3.21
15906,0.7,Ideal,D,VS2,61.0,57.0,2859,5.76,5.74,3.51
15907,0.3,Good,H,VVS1,63.4,55.0,684,4.28,4.3,2.72
15908,1.13,Premium,G,VS1,61.6,58.0,7720,6.76,6.68,4.14
15909,0.43,Good,F,SI1,63.7,57.0,984,4.79,4.73,3.04
15910,0.7,Very Good,E,SI1,63.2,61.0,2164,5.61,5.49,3.51
15911,0.3,Good,G,VVS2,63.8,56.0,684,4.27,4.29,2.73
15912,1.0,Good,F,VVS2,60.7,62.0,8079,6.36,6.4,3.87
15913,0.34,Premium,H,VS1,60.6,60.0,596,4.45,4.49,2.71
15914,1.52,Very Good,D,SI2,60.6,62.0,9389,7.37,7.42,4.48
15915,0.31,Ideal,E,VS2,61.1,56.0,632,4.37,4.4,2.68
15916,0.53,Ideal,E,VS2,61.8,56.0,1676,5.17,5.21,3.21
15917,1.7,Ideal,H,SI1,61.2,57.0,9139,7.71,7.68,4.71
15918,1.24,Premium,H,SI2,60.4,59.0,5277,6.99,6.92,4.2
15919,1.01,Very Good,F,VS2,62.9,55.0,7411,6.36,6.42,4.02
15920,0.71,Very Good,E,VS2,59.6,60.0,2954,5.8,5.85,3.47
15921,1.0,Very Good,H,SI2,59.1,62.0,3575,6.47,6.5,3.83
15922,1.0,Good,F,VS2,63.9,62.0,6352,6.26,6.32,4.02
15923,1.01,Good,G,SI2,63.7,58.0,3626,6.31,6.35,4.03
15924,0.3,Very Good,E,VVS2,61.4,58.0,789,4.25,4.28,2.62
15925,1.03,Good,H,SI1,63.1,56.0,4326,6.35,6.39,4.02
15926,0.53,Very Good,G,VS1,59.6,58.0,1655,5.24,5.31,3.15
15927,1.06,Premium,E,SI1,62.0,61.0,5485,6.55,6.51,4.05
15928,0.51,Ideal,E,VS1,61.5,56.0,1758,5.11,5.16,3.16
15929,0.41,Premium,G,VS2,62.4,58.0,827,4.72,4.76,2.96
15930,0.52,Ideal,I,VS1,62.7,57.0,1720,5.17,5.14,3.23
15931,0.6,Ideal,G,VS1,61.2,56.0,2147,5.43,5.47,3.33
15932,0.7,Very Good,F,SI1,60.3,59.0,2409,5.73,5.82,3.48
15933,0.39,Ideal,G,VVS1,62.3,57.0,1095,4.64,4.7,2.91
15934,0.82,Ideal,D,SI1,61.9,56.0,4113,5.99,6.02,3.72
15935,1.7,Premium,G,VS2,62.6,61.0,15568,7.64,7.54,4.75
15936,0.52,Premium,F,VS1,61.7,56.0,1872,5.17,5.14,3.18
15937,0.36,Ideal,F,VS1,61.5,55.0,803,4.57,4.61,2.82
15938,0.72,Premium,E,SI2,59.3,60.0,1808,5.88,5.85,3.48
15939,1.02,Ideal,G,VS1,61.5,55.0,7357,6.49,6.52,4.0
15940,1.06,Ideal,J,VS2,61.4,56.0,5459,6.55,6.6,4.04
15941,1.01,Premium,F,VVS2,61.8,55.0,8688,6.45,6.36,3.96
15942,0.51,Ideal,E,VS2,61.6,55.0,1985,5.15,5.2,3.19
15943,0.78,Very Good,H,SI2,62.6,59.0,2405,5.81,5.85,3.65
15944,0.3,Ideal,G,IF,62.6,57.0,956,4.32,4.28,2.69
15945,1.06,Ideal,G,VS2,61.1,57.0,6667,6.59,6.56,4.02
15946,0.58,Ideal,J,SI1,62.1,55.0,1227,5.31,5.39,3.32
15947,1.01,Very Good,D,SI1,61.1,58.0,5619,6.46,6.51,3.96
15948,0.59,Very Good,E,SI1,62.9,58.0,1652,5.31,5.34,3.35
15949,0.36,Ideal,F,VS2,62.0,54.0,684,4.58,4.61,2.85
15950,0.3,Ideal,E,VS2,61.8,57.0,844,4.34,4.3,2.67
15951,2.0,Good,J,SI1,64.1,58.0,9193,7.85,7.79,5.01
15952,1.01,Very Good,H,SI1,63.1,59.0,4705,6.34,6.43,4.03
15953,0.34,Good,H,VS2,63.3,56.0,537,4.39,4.45,2.8
15954,0.33,Premium,H,VS1,59.7,59.0,743,4.53,4.52,2.7
15955,0.32,Premium,G,SI1,61.6,58.0,477,4.36,4.4,2.7
15956,1.5,Ideal,G,SI2,62.0,57.0,8736,7.31,7.26,4.52
15957,1.16,Premium,H,SI2,62.6,57.0,4979,6.75,6.67,4.2
15958,0.41,Ideal,D,VS2,62.4,54.0,1007,4.74,4.78,2.97
15959,0.31,Ideal,G,VVS1,61.8,54.0,789,4.38,4.42,2.72
15960,0.82,Premium,J,SI1,61.2,58.0,2283,6.04,5.99,3.68
15961,0.9,Premium,I,SI1,62.1,59.0,3121,6.19,6.15,3.83
15962,0.72,Ideal,E,VS1,62.6,55.0,3275,5.7,5.73,3.58
15963,0.32,Ideal,D,SI1,60.8,57.0,756,4.44,4.41,2.69
15964,0.9,Premium,E,SI2,62.2,60.0,3599,6.19,6.15,3.84
15965,0.91,Premium,E,VS1,62.8,60.0,4969,6.11,6.08,3.83
15966,1.16,Ideal,I,SI2,62.4,55.0,3800,6.76,6.69,4.2
15967,1.1,Ideal,H,VS2,62.7,56.0,6344,6.58,6.63,4.14
15968,0.4,Ideal,E,VVS1,61.5,56.0,1397,4.78,4.75,2.93
15969,2.03,Ideal,I,SI1,62.6,55.0,14548,8.06,8.11,5.06
15970,0.32,Ideal,H,SI2,60.9,56.0,434,4.41,4.45,2.7
15971,1.55,Premium,I,SI2,58.5,60.0,7972,7.64,7.58,4.45
15972,0.31,Good,E,SI1,63.9,56.0,544,4.27,4.31,2.74
15973,2.02,Good,I,SI2,61.0,62.0,12927,8.1,8.14,4.95
15974,0.9,Good,H,SI2,63.6,60.0,3250,6.06,6.11,3.87
15975,0.32,Ideal,F,VS2,62.5,56.0,645,4.37,4.43,2.75
15976,1.31,Very Good,G,VVS2,62.2,59.0,11108,6.91,6.98,4.32
15977,0.91,Very Good,H,SI2,63.4,57.0,3382,6.1,6.18,3.89
15978,0.7,Ideal,F,VS2,61.6,57.0,2657,5.76,5.71,3.53
15979,1.55,Ideal,J,SI2,62.3,54.0,6966,7.38,7.42,4.61
15980,1.0,Fair,I,SI1,66.0,56.0,2912,6.31,6.24,4.13
15981,1.12,Ideal,I,VS2,62.8,55.0,4986,6.69,6.66,4.19
15982,0.34,Premium,I,VS2,62.1,57.0,612,4.48,4.44,2.77
15983,1.24,Ideal,I,VS2,62.4,57.0,5638,6.82,6.9,4.28
15984,0.42,Fair,D,SI1,64.7,61.0,675,4.7,4.73,3.05
15985,0.31,Very Good,H,SI1,61.1,57.0,446,4.32,4.35,2.65
15986,0.31,Premium,E,VVS1,61.8,59.0,789,4.31,4.33,2.67
15987,0.72,Ideal,F,VS1,61.8,56.0,3489,5.72,5.77,3.55
15988,0.46,Ideal,F,SI2,61.4,56.0,881,4.97,5.0,3.06
15989,0.38,Ideal,G,VVS2,61.9,55.6,929,4.64,4.67,2.88
15990,1.58,Very Good,G,VS1,62.8,57.0,13963,7.34,7.4,4.63
15991,1.01,Premium,E,SI1,62.4,59.0,5430,6.38,6.35,3.97
15992,0.3,Ideal,G,IF,62.3,54.0,863,4.32,4.35,2.7
15993,0.62,Very Good,I,VS1,61.8,55.0,1818,5.5,5.53,3.41
15994,0.54,Ideal,G,VVS2,62.2,55.0,1868,5.22,5.27,3.26
15995,0.7,Ideal,I,VS2,62.1,54.6,2240,5.68,5.72,3.54
15996,0.32,Ideal,G,VS1,61.2,56.0,645,4.42,4.44,2.71
15997,0.3,Premium,G,VVS1,60.7,59.0,789,4.33,4.37,2.64
15998,0.57,Good,D,SI2,63.8,57.0,1262,5.24,5.26,3.35
15999,0.3,Premium,F,VS2,61.6,58.0,605,4.29,4.31,2.65
16000,0.31,Ideal,I,VS2,61.0,57.0,452,4.37,4.38,2.67
16001,0.52,Very Good,G,VVS2,62.0,57.0,1794,5.15,5.19,3.2
16002,1.03,Ideal,D,SI1,61.9,57.0,6250,6.52,6.54,4.04
16003,2.03,Ideal,G,SI2,62.2,57.0,12573,8.09,8.06,5.03
16004,1.02,Very Good,E,SI1,60.5,63.0,4813,6.48,6.54,3.94
16005,0.31,Ideal,I,SI1,61.5,55.0,436,4.36,4.39,2.69
16006,0.73,Very Good,G,VVS1,62.9,59.0,3606,5.7,5.78,3.61
16007,0.71,Premium,G,VVS1,62.7,58.0,2694,5.71,5.67,3.57
16008,0.8,Ideal,D,SI2,61.9,54.0,3154,6.0,5.95,3.7
16009,0.91,Very Good,H,SI1,62.8,58.0,3734,6.13,6.16,3.86
16010,0.9,Good,E,VS1,62.2,60.0,5068,6.12,6.16,3.82
16011,0.53,Good,E,SI1,57.8,57.0,1328,5.33,5.29,3.07
16012,0.65,Premium,G,SI1,61.9,58.0,1612,5.54,5.51,3.42
16013,1.04,Ideal,H,SI1,61.3,55.0,3984,6.49,6.44,3.96
16014,0.33,Ideal,E,VS1,59.6,56.0,781,4.49,4.54,2.69
16015,2.4,Fair,J,SI2,65.4,56.0,15824,8.35,8.29,5.44
16016,0.9,Ideal,D,SI2,62.4,56.0,4078,6.16,6.24,3.87
16017,0.56,Ideal,E,VS2,61.5,57.0,1792,5.29,5.32,3.26
16018,0.3,Premium,I,VS1,61.7,58.0,473,4.27,4.32,2.65
16019,0.35,Very Good,D,SI1,63.3,57.0,827,4.53,4.51,2.86
16020,0.39,Very Good,E,VS1,62.5,58.0,914,4.67,4.7,2.93
16021,1.14,Ideal,G,VVS2,62.3,55.0,8743,6.64,6.72,4.18
16022,0.33,Ideal,G,VVS1,61.1,56.0,838,4.47,4.5,2.74
16023,0.7,Very Good,F,SI1,62.4,56.0,2196,5.64,5.7,3.54
16024,1.24,Ideal,G,VS1,61.1,57.0,8449,6.98,6.91,4.24
16025,1.07,Very Good,D,IF,60.9,58.0,18114,6.57,6.67,4.03
16026,0.34,Premium,I,VS1,59.5,59.0,537,4.55,4.59,2.72
16027,1.23,Ideal,I,SI2,60.6,57.0,4805,6.97,6.88,4.2
16028,1.51,Ideal,G,SI1,62.9,57.0,11255,7.3,7.27,4.58
16029,0.31,Ideal,D,VVS2,61.9,56.0,766,4.37,4.39,2.71
16030,2.06,Good,J,SI1,64.1,56.0,11854,8.09,7.97,5.15
16031,0.42,Very Good,G,SI1,61.7,55.0,916,4.78,4.81,2.96
16032,0.35,Premium,H,VS1,62.6,59.0,614,4.45,4.5,2.8
16033,0.83,Ideal,G,VVS1,61.9,56.0,4963,6.03,6.05,3.74
16034,1.15,Very Good,E,SI2,60.0,59.0,5257,6.78,6.82,4.08
16035,0.34,Ideal,E,SI1,61.2,57.0,637,4.48,4.51,2.75
16036,0.3,Ideal,D,VS2,62.0,56.0,710,4.33,4.35,2.69
16037,0.31,Very Good,F,VS2,62.9,58.0,625,4.27,4.31,2.7
16038,0.5,Very Good,E,VS2,61.8,58.0,1624,5.05,5.11,3.14
16039,0.25,Ideal,E,VVS1,61.2,57.0,576,4.08,4.12,2.51
16040,0.89,Good,E,SI2,64.3,65.0,2728,6.0,5.95,3.84
16041,0.31,Ideal,D,VS2,62.0,55.0,734,4.36,4.38,2.71
16042,0.4,Ideal,I,IF,62.4,54.0,917,4.73,4.75,2.96
16043,1.22,Ideal,F,VS1,62.3,57.0,9920,6.79,6.83,4.24
16044,0.42,Ideal,H,VS2,62.5,57.0,773,4.76,4.81,2.99
16045,0.4,Premium,G,VVS2,61.7,59.0,1050,4.76,4.73,2.93
16046,0.51,Ideal,F,VS2,62.5,53.0,1431,5.12,5.15,3.21
16047,0.34,Ideal,G,IF,61.5,55.0,974,4.51,4.53,2.78
16048,0.97,Premium,G,SI2,61.3,57.0,4101,6.37,6.32,3.89
16049,0.41,Ideal,D,SI2,62.6,55.0,876,4.8,4.76,2.99
16050,0.81,Ideal,G,SI1,62.2,57.0,3192,5.97,6.02,3.73
16051,0.91,Very Good,F,SI1,63.7,58.0,3991,6.08,6.11,3.88
16052,1.2,Ideal,G,VVS1,62.8,56.0,9784,6.75,6.73,4.23
16053,0.31,Ideal,G,IF,61.6,56.0,891,4.38,4.42,2.71
16054,1.07,Ideal,H,SI1,61.0,56.0,5281,6.6,6.68,4.05
16055,0.36,Premium,E,VS2,61.8,58.0,789,4.52,4.57,2.81
16056,1.04,Very Good,H,SI1,62.2,57.0,4791,6.42,6.48,4.01
16057,1.21,Very Good,H,SI2,62.1,60.0,5190,6.77,6.82,4.22
16058,1.08,Ideal,J,SI2,61.8,57.0,3537,6.56,6.58,4.06
16059,0.3,Good,D,VS2,63.6,54.0,521,4.26,4.32,2.73
16060,2.04,Ideal,F,SI2,62.4,56.0,17049,8.07,8.14,5.06
16061,0.39,Premium,H,SI1,62.0,60.0,834,4.71,4.65,2.9
16062,1.01,Ideal,F,VVS2,61.0,57.0,8688,6.52,6.46,3.96
16063,0.77,Premium,I,VS1,62.6,55.0,2524,5.9,5.85,3.68
16064,0.38,Premium,I,VS1,61.3,60.0,700,4.62,4.65,2.84
16065,2.14,Very Good,D,SI2,60.3,60.0,18526,8.31,8.43,5.05
16066,0.5,Premium,G,SI2,58.6,61.0,1078,5.21,5.16,3.04
16067,0.9,Premium,H,SI2,61.1,58.0,2732,6.21,6.13,3.77
16068,0.31,Ideal,G,IF,61.0,56.0,988,4.38,4.37,2.67
